ward,precinct,total_votes,turnout_pct,emanuel_count,emanuel_pct,delvalle_count,delvalle_pct,braun_count,braun_pct,chico_count,chico_pct,watkins_count,watkins_pct,walls_count,walls_pct
6,42,130,79,60.77,2,1.54,35,26.92,8,6.15,3,2.31,3,2.31
6,43,276,158,57.25,13,4.71,71,25.72,17,6.16,10,3.62,7,2.54
6,44,263,159,60.46,10,3.80,58,22.05,18,6.84,9,3.42,9,3.42
6,45,204,104,50.98,10,4.90,57,27.94,22,10.78,9,4.41,2,0.98
6,46,230,128,55.65,8,3.48,64,27.83,16,6.96,7,3.04,7,3.04
6,47,277,160,57.76,8,2.89,70,25.27,25,9.03,6,2.17,8,2.89
6,48,206,142,68.93,5,2.43,36,17.48,9,4.37,6,2.91,8,3.88
6,49,262,148,56.49,7,2.67,67,25.57,22,8.40,12,4.58,6,2.29
6,50,280,179,63.93,11,3.93,59,21.07,12,4.29,14,5.00,5,1.79
6,51,173,96,55.49,0,0.00,54,31.21,13,7.51,8,4.62,2,1.16
6,52,143,94,65.73,8,5.59,20,13.99,14,9.79,6,4.20,1,0.70
6,53,233,134,57.51,7,3.00,62,26.61,22,9.44,5,2.15,3,1.29
6,54,238,143,60.08,7,2.94,56,23.53,12,5.04,5,2.10,15,6.30
6,55,209,130,62.20,2,0.96,53,25.36,21,10.05,1,0.48,2,0.96
6,56,125,65,52.00,5,4.00,35,28.00,15,12.00,2,1.60,3,2.40
6,57,138,93,67.39,5,3.62,29,21.01,6,4.35,4,2.90,1,0.72
6,58,287,158,55.05,15,5.23,79,27.53,19,6.62,8,2.79,8,2.79
6,59,246,160,65.04,4,1.63,43,17.48,27,10.98,2,0.81,10,4.07
